Crypto,Date,Time - 24 Hour Format,Time - 12 Hour Format,volume,open,Close Minus Open,Adj Close Minus Open,Close Minus Adj Close,High Minus Open,High Minus Close,High Minus Adj Close,High Minus Low,close,adj_close,high,low,Trade Impact
LOCUS-USD,25-11-2019,00:00:00,12:00 AM,0,0.004705,7.90E-05,7.90E-05,0,0.00027,0.000191,0.000191,0.000548,0.004784,0.004784,0.004975,0.004427,Negative Impact
PORK29220-USD,05-02-2025,00:00:00,12:00 AM,1407681,0,0,0,0,0,0,0,0,0,0,0,0,No Impact
ONG3217-USD,13-09-2023,00:00:00,12:00 AM,2900643,0.204941005,0.006179988,0.006179988,0,0.00762099,0.001441002,0.001441002,0.00762099,0.211120993,0.211120993,0.212561995,0.204941005,Positive Impact
NMC-USD,25-03-2018,00:00:00,12:00 AM,111863,1.729400039,0.102999926,0.102999926,0,0.144079924,0.041079998,0.041079998,0.163399935,1.832399964,1.832399964,1.873479962,1.710080028,Positive Impact
ERG-USD,16-01-2025,00:00:00,12:00 AM,369953,1.801048994,0.078240991,0.078240991,0,0.117746949,0.039505959,0.039505959,0.168633938,1.879289985,1.879289985,1.918795943,1.750162005,Positive Impact
DMD-USD,28-12-2020,00:00:00,12:00 AM,4210,1.495097995,0.157297969,0.157297969,0,0.190845013,0.033547044,0.033547044,0.19421804,1.652395964,1.652395964,1.685943007,1.491724968,Positive Impact
BEAM-USD,04-02-2024,00:00:00,12:00 AM,770744,0.092014998,-0.001222998,-0.001222998,0,0.002864003,0.004087001,0.004087001,0.004394002,0.090792,0.090792,0.094879001,0.090484999,Negative Impact
COVAL-USD,23-06-2021,00:00:00,12:00 AM,15704,0.00518,2.30E-05,2.30E-05,0,0.001127,0.001104,0.001104,0.001401,0.005203,0.005203,0.006307,0.004906,Negative Impact
CVX-USD,01-09-2021,00:00:00,12:00 AM,5295119,6.609192848,0.378355026,0.378355026,0,0.566905975,0.188550949,0.188550949,0.661037922,6.987547874,6.987547874,7.176098824,6.515060902,Positive Impact
WMOVR-USD,10-04-2022,00:00:00,12:00 AM,632,65.67957306,0.245361328,0.245361328,0,2.422363281,2.177001953,2.177001953,2.479171753,65.92493439,65.92493439,68.10193634,65.62276459,Positive Impact
USDX6651-USD,28-02-2022,00:00:00,12:00 AM,309531,0.965689003,0.000450015,0.000450015,0,0.009729981,0.009279966,0.009279966,0.013920009,0.966139019,0.966139019,0.975418985,0.961498976,Positive Impact
CSIX-USD,29-01-2024,00:00:00,12:00 AM,6220354,0.073090002,0.00192,0.00192,0,0.002861001,0.000941001,0.000941001,0.005212002,0.075010002,0.075010002,0.075951003,0.070739001,Positive Impact
FIDA-USD,23-02-2025,00:00:00,12:00 AM,12636861,0.137829006,-0.003005013,-0.003005013,0,0.000469998,0.00347501,0.00347501,0.006004006,0.134823993,0.134823993,0.138299003,0.132294998,Negative Impact
KEY-USD,12-05-2020,00:00:00,12:00 AM,973857,0.000889,3.10E-05,3.10E-05,0,9.80E-05,6.70E-05,6.70E-05,0.000133,0.00092,0.00092,0.000987,0.000854,Negative Impact
TRVL-USD,20-05-2024,00:00:00,12:00 AM,342198,0.052002002,0.002115998,0.002115998,0,0.002141997,2.60E-05,2.60E-05,0.002253,0.054118,0.054118,0.054143999,0.051890999,Positive Impact
BXX-USD,30-09-2023,00:00:00,12:00 AM,772,0.008469,6.60E-05,6.60E-05,0,7.00E-05,4.00E-06,4.00E-06,8.10E-05,0.008535,0.008535,0.008539,0.008458,Negative Impact
GYEN-USD,24-03-2022,00:00:00,12:00 AM,307059,0.008301,-0.000127,-0.000127,0,8.00E-06,0.000135,0.000135,0.000144,0.008174,0.008174,0.008309,0.008165,Negative Impact
CTXC-USD,07-10-2021,00:00:00,12:00 AM,5726390,0.209369004,-0.000194997,-0.000194997,0,0.005440995,0.005635992,0.005635992,0.012964994,0.209174007,0.209174007,0.214809999,0.201845005,Negative Impact
VET-USD,07-01-2019,00:00:00,12:00 AM,5226528,0.004351,-0.000175,-0.000175,0,2.20E-05,0.000197,0.000197,0.000214,0.004176,0.004176,0.004373,0.004159,Negative Impact
FTT-USD,07-10-2020,00:00:00,12:00 AM,2842092,3.414589882,-0.006211996,-0.006211996,0,0.002803087,0.009015083,0.009015083,0.039421082,3.408377886,3.408377886,3.417392969,3.377971888,Negative Impact
CERE-USD,30-09-2022,00:00:00,12:00 AM,407040,0.006405,-0.000101,-0.000101,0,1.00E-06,0.000102,0.000102,0.000123,0.006304,0.006304,0.006406,0.006283,Negative Impact
COS-USD,08-05-2021,00:00:00,12:00 AM,17415976,0.033481002,-0.000874002,-0.000874002,0,0.001652997,0.002526999,0.002526999,0.002698001,0.032607,0.032607,0.035133999,0.032435998,Negative Impact
CEL-USD,02-03-2023,00:00:00,12:00 AM,8928952,0.496670008,-0.025489002,-0.025489002,0,0.003594995,0.029083997,0.029083997,0.039317012,0.471181005,0.471181005,0.500265002,0.46094799,Negative Impact
GEEQ-USD,21-10-2021,00:00:00,12:00 AM,178575,0.888044,0.042959988,0.042959988,0,0.045848012,0.002888024,0.002888024,0.061222017,0.931003988,0.931003988,0.933892012,0.872669995,Positive Impact
MNFT17543-USD,20-02-2025,00:00:00,12:00 AM,60629,9.00E-06,0,0,0,0,0,0,0,9.00E-06,9.00E-06,9.00E-06,9.00E-06,No Impact
GRIN-USD,05-03-2023,00:00:00,12:00 AM,753108,0.062632002,-0.000502001,-0.000502001,0,0.000359997,0.000861999,0.000861999,0.001274999,0.06213,0.06213,0.062991999,0.061717,Negative Impact
BDP8708-USD,07-01-2023,00:00:00,12:00 AM,420647,0.017576,0.002207,0.002207,0,0.002614001,0.000407001,0.000407001,0.002691001,0.019783,0.019783,0.020190001,0.017499,Positive Impact
DESO-USD,23-07-2022,00:00:00,12:00 AM,148207,8.09666729,0.079354286,0.079354286,0,0.168941498,0.089587212,0.089587212,0.232905388,8.176021576,8.176021576,8.265608788,8.0327034,Positive Impact
HANDY-USD,27-03-2023,00:00:00,12:00 AM,52017,0.001692,-7.70E-05,-7.70E-05,0,9.00E-06,8.60E-05,8.60E-05,0.000169,0.001615,0.001615,0.001701,0.001532,Negative Impact
LORDS-USD,29-01-2024,00:00:00,12:00 AM,519482,0.401517004,0.049412996,0.049412996,0,0.051667988,0.002254993,0.002254993,0.059450001,0.450929999,0.450929999,0.453184992,0.393734992,Positive Impact
BUSD-USD,10-12-2022,00:00:00,12:00 AM,3896163188,0.999848008,0.000242949,0.000242949,0,0.001175046,0.000932097,0.000932097,0.001560032,1.000090957,1.000090957,1.001023054,0.999463022,Positive Impact
RAIN29349-USD,23-07-2024,00:00:00,12:00 AM,69541,6.971292019,-0.077863216,-0.077863216,0,0.078024864,0.155888081,0.155888081,0.196362972,6.893428802,6.893428802,7.049316883,6.852953911,Negative Impact
SHR-USD,22-07-2023,00:00:00,12:00 AM,174944,0.001656,-5.40E-05,-5.40E-05,0,0,5.40E-05,5.40E-05,6.10E-05,0.001602,0.001602,0.001656,0.001595,Negative Impact
EOS-USD,30-05-2020,00:00:00,12:00 AM,2210704952,2.609174013,0.152535915,0.152535915,0,0.15673399,0.004198074,0.004198074,0.175540924,2.761709929,2.761709929,2.765908003,2.590367079,Positive Impact
PART-USD,07-10-2023,00:00:00,12:00 AM,3497,0.282121003,0.004036009,0.004036009,0,0.007277012,0.003241003,0.003241003,0.007518023,0.286157012,0.286157012,0.289398015,0.281879991,Positive Impact
WOO-USD,23-02-2024,00:00:00,12:00 AM,39507497,0.470019013,-0.020941019,-0.020941019,0,0.017307997,0.038249016,0.038249016,0.04191801,0.449077994,0.449077994,0.487327009,0.445409,Negative Impact
TSUKA-USD,30-07-2024,00:00:00,12:00 AM,140805,0.008701,-0.000393,-0.000393,0,0.000206999,0.0006,0.0006,0.000607,0.008308,0.008308,0.008908,0.008301,Negative Impact
ALEPH-USD,22-02-2023,00:00:00,12:00 AM,291833,0.075034,0.002287,0.002287,0,0.002314001,2.70E-05,2.70E-05,0.003881998,0.077321,0.077321,0.077348001,0.073466003,Positive Impact
TOKEN28299-USD,18-01-2024,00:00:00,12:00 AM,3137324,0.029161001,-0.00231,-0.00231,0,0.000203999,0.002513999,0.002513999,0.003078999,0.026851,0.026851,0.029364999,0.026286,Negative Impact
CEL-USD,05-05-2021,00:00:00,12:00 AM,21198898,5.988138199,0.435103893,0.435103893,0,0.45412302,0.019019127,0.019019127,0.735908031,6.423242092,6.423242092,6.442261219,5.706353188,Positive Impact
METAL17588-USD,07-04-2024,00:00:00,12:00 AM,373967,0.052189,0.006048001,0.006048001,0,0.007931001,0.001883,0.001883,0.007931001,0.058237001,0.058237001,0.060120001,0.052189,Positive Impact
SHX-USD,21-02-2020,00:00:00,12:00 AM,0,0.000385,4.70E-05,4.70E-05,0,5.80E-05,1.10E-05,1.10E-05,6.10E-05,0.000432,0.000432,0.000443,0.000382,Negative Impact
RIDE-USD,13-10-2024,00:00:00,12:00 AM,23373,0.00356,-0.000108,-0.000108,0,1.20E-05,0.00012,0.00012,0.000199,0.003452,0.003452,0.003572,0.003373,Negative Impact
LSETH-USD,12-01-2024,00:00:00,12:00 AM,141584,2706.074219,-94.05541992,-94.05541992,0,94.07373047,188.1291504,188.1291504,251.8730469,2612.018799,2612.018799,2800.147949,2548.274902,Negative Impact
HFT22461-USD,13-08-2024,00:00:00,12:00 AM,4189735,0.151941001,0.002238005,0.002238005,0,0.003434002,0.001195997,0.001195997,0.009230003,0.154179007,0.154179007,0.155375004,0.146145001,Positive Impact
SWETH-USD,04-09-2024,00:00:00,12:00 AM,1755403,2605.291992,-0.901367188,-0.901367188,0,25.27783203,26.17919922,26.17919922,138.4584961,2604.390625,2604.390625,2630.569824,2492.111328,Negative Impact
MIN12787-USD,22-07-2022,00:00:00,12:00 AM,0,0.027899001,-0.000894001,-0.000894001,0,0.000588,0.001482001,0.001482001,0.001751,0.027005,0.027005,0.028487001,0.026736001,Negative Impact
PKT9523-USD,26-03-2023,00:00:00,12:00 AM,72647,0.001609,-2.00E-06,-2.00E-06,0,6.00E-06,8.00E-06,8.00E-06,3.40E-05,0.001607,0.001607,0.001615,0.001581,Negative Impact
IZI-USD,12-02-2025,00:00:00,12:00 AM,212529,0.006166,4.00E-06,4.00E-06,0,0.000123,0.000119,0.000119,0.00036,0.00617,0.00617,0.006289,0.005929,Negative Impact
AREA-USD,25-06-2023,00:00:00,12:00 AM,619473,0.241767004,0.007453993,0.007453993,0,0.016511008,0.009057015,0.009057015,0.016870007,0.249220997,0.249220997,0.258278012,0.241408005,Positive Impact
SERO-USD,26-08-2022,00:00:00,12:00 AM,1129703,0.128224,-0.002629995,-0.002629995,0,0.001312003,0.003941998,0.003941998,0.004318997,0.125594005,0.125594005,0.129536003,0.125217006,Negative Impact
BRN19519-USD,27-11-2024,00:00:00,12:00 AM,369584,0.144044995,0.011525005,0.011525005,0,0.01310201,0.001577005,0.001577005,0.01380001,0.15557,0.15557,0.157147005,0.143346995,Positive Impact
NEURAL-USD,07-09-2024,00:00:00,12:00 AM,172942,2.644753933,0.409533978,0.409533978,0,0.549103022,0.139569044,0.139569044,0.549103022,3.05428791,3.05428791,3.193856955,2.644753933,Positive Impact
CTK4807-USD,21-08-2024,00:00:00,12:00 AM,4206496,0.618277013,-0.020262003,-0.020262003,0,1.01E-06,0.020263016,0.020263016,0.033134043,0.59801501,0.59801501,0.618278027,0.585143983,Negative Impact
KEY-USD,03-03-2018,00:00:00,12:00 AM,274041,0.013984,8.00E-06,8.00E-06,0,0.000503,0.000495,0.000495,0.00116,0.013992,0.013992,0.014487,0.013327,Negative Impact
RBW-USD,10-11-2022,00:00:00,12:00 AM,14314,0.048714001,0.014806997,0.014806997,0,0.015245002,0.000438005,0.000438005,0.015338004,0.063520998,0.063520998,0.063959002,0.048620999,Positive Impact
RETH-USD,19-03-2022,00:00:00,12:00 AM,6616875,3008.715576,-4.137451172,-4.137451172,0,29.83203125,33.96948242,33.96948242,63.07104492,3004.578125,3004.578125,3038.547607,2975.476563,Negative Impact
WEFI-USD,04-02-2025,00:00:00,12:00 AM,98033,0.077394001,0.000270002,0.000270002,0,0.000716999,0.000446998,0.000446998,0.000965998,0.077664003,0.077664003,0.078111,0.077145003,Positive Impact
CEUR-USD,12-05-2024,00:00:00,12:00 AM,372249,1.075248003,0.000736952,0.000736952,0,0.004786015,0.004049063,0.004049063,0.007245064,1.075984955,1.075984955,1.080034018,1.072788954,Positive Impact
XCP-USD,10-10-2024,00:00:00,12:00 AM,21,7.441430092,-0.126780033,-0.126780033,0,0.006026745,0.132806778,0.132806778,0.172321796,7.314650059,7.314650059,7.447456837,7.27513504,Negative Impact
FTN-USD,14-11-2023,00:00:00,12:00 AM,9910907,1.208392024,0.007344961,0.007344961,0,0.011986017,0.004641056,0.004641056,0.014278054,1.215736985,1.215736985,1.220378041,1.206099987,Positive Impact
CHR-USD,14-08-2019,00:00:00,12:00 AM,4386951,0.055001002,-0.002937,-0.002937,0,8.60E-05,0.003022999,0.003022999,0.003617,0.052064002,0.052064002,0.055087,0.05147,Negative Impact
COVAL-USD,03-01-2022,00:00:00,12:00 AM,16442244,0.132618994,-0.009196997,-0.009196997,0,0.001223013,0.010420009,0.010420009,0.015238009,0.123421997,0.123421997,0.133842006,0.118603997,Negative Impact
NOW-USD,28-05-2024,00:00:00,12:00 AM,1041,0.095730998,-0.002328999,-0.002328999,0,0,0.002328999,0.002328999,0.002328999,0.093401998,0.093401998,0.095730998,0.093401998,Negative Impact
WCORE-USD,17-12-2023,00:00:00,12:00 AM,601375,0.553080022,-0.010435045,-0.010435045,0,0.002151966,0.012587011,0.012587011,0.013855994,0.542644978,0.542644978,0.555231988,0.541375995,Negative Impact
TAVA-USD,10-05-2023,00:00:00,12:00 AM,1667374,0.095939003,0.002115995,0.002115995,0,0.011145994,0.009029999,0.009029999,0.012569994,0.098054998,0.098054998,0.107084997,0.094515003,Positive Impact
ROSE-USD,10-03-2022,00:00:00,12:00 AM,138639739,0.239742994,-0.012907997,-0.012907997,0,0.005443007,0.018351004,0.018351004,0.024975002,0.226834998,0.226834998,0.245186001,0.220210999,Negative Impact
KIBSHI-USD,21-12-2023,00:00:00,12:00 AM,23629,1.00E-06,0,0,0,0,0,0,0,1.00E-06,1.00E-06,1.00E-06,1.00E-06,No Impact
POR-USD,13-08-2024,00:00:00,12:00 AM,104017,0.647095978,0.003099024,0.003099024,0,0.019261003,0.016161978,0.016161978,0.022888005,0.650195003,0.650195003,0.666356981,0.643468976,Positive Impact
SMT11821-USD,02-07-2022,00:00:00,12:00 AM,170,0.014883,-0.002196,-0.002196,0,4.00E-06,0.0022,0.0022,0.002201,0.012687,0.012687,0.014887,0.012686,Negative Impact
WSTETH-USD,07-03-2023,00:00:00,12:00 AM,18423098,1742.593384,-4.122436523,-4.122436523,0,14.75964355,18.88208008,18.88208008,49.41723633,1738.470947,1738.470947,1757.353027,1707.935791,Negative Impact
SDN-USD,21-02-2024,00:00:00,12:00 AM,414569,0.375202,-0.011422992,-0.011422992,0,0.001109004,0.012531996,0.012531996,0.019628018,0.363779008,0.363779008,0.376311004,0.356682986,Negative Impact
QKC-USD,30-03-2023,00:00:00,12:00 AM,3367197,0.010875,-0.000271999,-0.000271999,0,0.000135,0.000406999,0.000406999,0.000615,0.010603,0.010603,0.01101,0.010395,Negative Impact
VXV-USD,14-09-2023,00:00:00,12:00 AM,38509,0.237930998,-0.001553997,-0.001553997,0,0.006475002,0.008028999,0.008028999,0.015534997,0.236377001,0.236377001,0.244406,0.228871003,Negative Impact
DLC21849-USD,24-01-2025,00:00:00,12:00 AM,61177,0.176889002,0.001280993,0.001280993,0,0.004948005,0.003667012,0.003667012,0.006843001,0.178169996,0.178169996,0.181837007,0.174994007,Positive Impact
BAAS-USD,31-05-2021,00:00:00,12:00 AM,144458,0.004555,6.10E-05,6.10E-05,0,8.00E-05,1.90E-05,1.90E-05,0.000131,0.004616,0.004616,0.004635,0.004504,Negative Impact
WMATIC-USD,16-09-2024,00:00:00,12:00 AM,22742198,0.390469015,-0.014380008,-0.014380008,0,0.000702977,0.015082985,0.015082985,0.016954988,0.376089007,0.376089007,0.391171992,0.374217004,Negative Impact
PANDORA-USD,05-01-2025,00:00:00,12:00 AM,2252747,1926.750366,-9.708984375,-9.708984375,0,10.31347656,20.02246094,20.02246094,29.47558594,1917.041382,1917.041382,1937.063843,1907.588257,Negative Impact
XAI-USD,25-12-2023,00:00:00,12:00 AM,8743,0.127150998,-0.001259997,-0.001259997,0,0.001030996,0.002290994,0.002290994,0.002928987,0.125891,0.125891,0.128181994,0.125253007,Negative Impact
GOLD,28-09-2015,13:30:00,1:30 PM,17148800,6.360000134,-0.099999905,-1.064578056,0.964578152,0.109999657,0.209999561,1.174577713,0.209999561,6.260000229,5.295422077,6.46999979,6.260000229,Negative Impact
OGN-USD,06-01-2022,00:00:00,12:00 AM,33588764,0.598034024,-0.005936027,-0.005936027,0,0.003931999,0.009868026,0.009868026,0.031940997,0.592097998,0.592097998,0.601966023,0.570025027,Negative Impact
WEGLD-USD,10-09-2024,00:00:00,12:00 AM,723291,26.50248146,0.199464798,0.199464798,0,0.346660614,0.147195816,0.147195816,0.667827606,26.70194626,26.70194626,26.84914207,26.18131447,Positive Impact
MU,16-10-2020,13:30:00,1:30 PM,14225400,52.15000153,-0.540000916,-1.629253387,1.089252472,0.399997711,0.939998627,2.029251099,0.969997406,51.61000061,50.52074814,52.54999924,51.58000183,Negative Impact
LIME-USD,16-03-2025,00:00:00,12:00 AM,387335,0.019282,-0.001094,-0.001094,0,0.000165999,0.001259999,0.001259999,0.001518998,0.018188,0.018188,0.019447999,0.017929001,Negative Impact
RAY-USD,29-08-2022,00:00:00,12:00 AM,10449923,0.633247018,0.051413,0.051413,0,0.051595986,0.000182986,0.000182986,0.057478011,0.684660017,0.684660017,0.684843004,0.627364993,Positive Impact
MAHA-USD,25-12-2020,00:00:00,12:00 AM,1903910,12.54034901,-1.315385818,-1.315385818,0,0.544800758,1.860186577,1.860186577,3.788658142,11.22496319,11.22496319,13.08514977,9.296491623,Negative Impact
MKR-USD,02-07-2019,00:00:00,12:00 AM,1666394,619.8833008,-14.68951416,-14.68951416,0,3.690979004,18.38049316,18.38049316,53.74267578,605.1937866,605.1937866,623.5742798,569.831604,Negative Impact
IDEX-USD,29-10-2022,00:00:00,12:00 AM,3800890,0.058986001,0.000117,0.000117,0,0.000797998,0.000680998,0.000680998,0.001236998,0.059103001,0.059103001,0.059783999,0.058547001,Positive Impact
WNXM-USD,13-04-2022,00:00:00,12:00 AM,6270443,25.00475311,1.353542328,1.353542328,0,1.407972336,0.054430008,0.054430008,2.41242981,26.35829544,26.35829544,26.41272545,24.00029564,Positive Impact
CLY-USD,27-01-2024,00:00:00,12:00 AM,92568,0.238208994,-0.002091989,-0.002091989,0,0.001814008,0.003905997,0.003905997,0.007653996,0.236117005,0.236117005,0.240023002,0.232369006,Negative Impact
MOBILE-USD,25-03-2024,00:00:00,12:00 AM,6960866,0.004402,-4.30E-05,-4.30E-05,0,0.000291,0.000334,0.000334,0.000418,0.004359,0.004359,0.004693,0.004275,Negative Impact
PCI-USD,14-12-2021,00:00:00,12:00 AM,18372418,1.678848028,-0.081421018,-0.081421018,0,0.033756018,0.115177035,0.115177035,0.162901998,1.597427011,1.597427011,1.712604046,1.549702048,Negative Impact
IAG-USD,12-03-2023,00:00:00,12:00 AM,132931,0.00641,0.000425,0.000425,0,0.00043,5.00E-06,5.00E-06,0.001651,0.006835,0.006835,0.00684,0.005189,Positive Impact
WXDC-USD,22-03-2025,15:10:00,3:10 PM,720667,0.072728097,-0.000169583,-0.000169583,0,0.000878379,0.001047961,0.001047961,0.001523107,0.072558515,0.072558515,0.073606476,0.072083369,Negative Impact
KAS-USD,23-01-2023,00:00:00,12:00 AM,1999028,0.005964,0.000471,0.000471,0,0.000472,1.00E-06,1.00E-06,0.000621,0.006435,0.006435,0.006436,0.005815,Positive Impact
USDT-USD,29-09-2024,00:00:00,12:00 AM,39151842030,1.000198007,-5.81E-05,-5.81E-05,0,0.001731992,0.001790047,0.001790047,0.002077997,1.000139952,1.000139952,1.001929998,0.999852002,Negative Impact
FIL-USD,08-07-2021,00:00:00,12:00 AM,323216760,56.46888733,-2.583396912,-2.583396912,0,0.068515778,2.651912689,2.651912689,3.659870148,53.88549042,53.88549042,56.53740311,52.87753296,Negative Impact
LRDS-USD,29-08-2024,00:00:00,12:00 AM,3763080,0.747452021,-0.000195026,-0.000195026,0,0.040070951,0.040265977,0.040265977,0.042656958,0.747256994,0.747256994,0.787522972,0.744866014,Negative Impact
SRK-USD,25-01-2022,00:00:00,12:00 AM,525447,0.001326,-1.90E-05,-1.90E-05,0,7.80E-05,9.70E-05,9.70E-05,0.000112,0.001307,0.001307,0.001404,0.001292,Negative Impact
GAME31246-USD,24-05-2024,00:00:00,12:00 AM,19736530,0.006456,-0.000192,-0.000192,0,0.0002,0.000392,0.000392,0.000613,0.006264,0.006264,0.006656,0.006043,Negative Impact
BCH-USD,22-06-2020,00:00:00,12:00 AM,1747834935,231.2302399,8.559448242,8.559448242,0,11.37155151,2.812103271,2.812103271,11.55392456,239.7896881,239.7896881,242.6017914,231.0478668,Positive Impact
VET-USD,24-01-2025,00:00:00,12:00 AM,85501837,0.048953999,-0.001334,-0.001334,0,0.000944,0.002278,0.002278,0.003174998,0.047619998,0.047619998,0.049897999,0.046723001,Negative Impact
BAX-USD,06-06-2019,00:00:00,12:00 AM,3916,0.000138,0,0,0,9.00E-06,9.00E-06,9.00E-06,1.60E-05,0.000138,0.000138,0.000147,0.000131,No Impact
SC-USD,28-02-2019,00:00:00,12:00 AM,759383,0.002421,-2.90E-05,-2.90E-05,0,2.50E-05,5.40E-05,5.40E-05,6.40E-05,0.002392,0.002392,0.002446,0.002382,Negative Impact
ZEON-USD,03-06-2021,00:00:00,12:00 AM,116925,0.000555,7.20E-05,7.20E-05,0,9.90E-05,2.70E-05,2.70E-05,0.000105,0.000627,0.000627,0.000654,0.000549,Negative Impact
OMG-USD,11-08-2022,00:00:00,12:00 AM,47932999,2.397447109,-0.002393007,-0.002393007,0,0.034524918,0.036917925,0.036917925,0.050915956,2.395054102,2.395054102,2.431972027,2.38105607,Negative Impact
STX4847-USD,06-08-2024,00:00:00,12:00 AM,125731979,1.22713697,0.088456988,0.088456988,0,0.12341702,0.034960032,0.034960032,0.123736024,1.315593958,1.315593958,1.350553989,1.226817966,Positive Impact
LRDS-USD,03-08-2024,00:00:00,12:00 AM,2782044,1.038364053,0.012827992,0.012827992,0,0.202391982,0.18956399,0.18956399,0.236044049,1.051192045,1.051192045,1.240756035,1.004711986,Positive Impact
TIME-USD,05-10-2018,00:00:00,12:00 AM,92940,4.750329971,-0.000609875,-0.000609875,0,0.151130199,0.151740074,0.151740074,0.311270237,4.749720097,4.749720097,4.901460171,4.590189934,Negative Impact
NMR-USD,17-08-2021,00:00:00,12:00 AM,22587163,40.80134201,-1.494880676,-1.494880676,0,1.620319366,3.115200043,3.115200043,3.34318161,39.30646133,39.30646133,42.42166138,39.07847977,Negative Impact
BIDZ-USD,21-02-2025,00:00:00,12:00 AM,55806,0.001588,-0.000109,-0.000109,0,2.00E-06,0.000111,0.000111,0.00026,0.001479,0.001479,0.00159,0.00133,Negative Impact
